song.id,title,artist.name,year
SOJUPKT12AAF3B381E,La NativitA(c) Du Seigneur (1935) - 9 MA(c)ditations : I La Vierge Et L'enfant,Olivier Messiaen,0
SOMVRYP12AB0185AFF,Flight of the Elephant,Workhorse,2007
SOVQEYV12AF72A06B2,No Quarter,Crowbar,0
SOCIACN12AB0189ADC,Storm,The Pharcyde,2004
SOQZZKI12A67020D38,Freedom (LP Version),Wayne Watson,0
SOIBHJO12A6D4F7774,How We Get Down,Bad Azz,0
SOAQTZJ12A8C14343C,Canal de jonage,"MichA""le Bernard",2006
SORWASK12A6D4FA5ED,"RamA""ne Moi",Lara Fabian,1994
SOESSPX12AB01807A0,Hello Hello,Abrar - Ul - Haq,0
SOJPQLG12A8C140660,Another Last Shot (Album Version),Vivian,0
SORLVXI12A8AE45E37,Prayer For The Dying (Live In Paris),Seal,2005
SOCIALB12AB01811A2,Hunted,Scott Glasgow,0
SOJEECD12AB018BDA5,I'll Be Yours,Faron Young,1994
SOHUHHZ12AAA15E72E,SarankA(c)gni,Djelimady Tounkara,2005
SOGRSPK12A8A9D88E0,Subliminal ohne Naturgeraeusche,Kurt Tepperwein,0
SORHGGM12AB01878D5,"Eurydice! ombre chA""re!",Juan Diego FlA3rez / Orquesta SinfA3nica de Madrid / JesAos LA3pez-Cobos,0
SOLJMGD12A58A76C3A,Isle of St. Helena,Mary Black & General Humbert,1984
SOELVHE12A8C135E02,Safety Net (Album Version),Moros Eros,2007
SOJKSPB12A67AD93AE,Marcel,Pierre Perret,1994
SOCHJTF12AC4686775,A Talk With Dad,Speech,2003
SOSKXWY12A8C135248,C'Etait Bien,Jean Corti,2001
SOAQMCT12A8C1350DE,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,0
SOBNTOJ12A8C133435,Whip Fight,Harry Gregson-Williams,2003
SOKJUPL12A6D4F8383,Atrapados En La Red,Tam Tam Go!,1999
SOXGMCO12A8C139D60,Des Helden Widersacher,David Zinman,0
SORGUQZ12AB0184B31,V,Zeromancer,2010
SOWPAXV12A67ADA046,Push It,Salt-N-Pepa,1988
SOFUUNS12AB018A286,Little Bit of Inner Air,Atomic Rooster,1972
SOQKTJJ12AB0181488,"Los De AragA3n: ""Los De AragA3n",Alfredo Kraus,0
SOLEPCJ12A6D4F7404,On Tomorrow,Captain Beefheart & The Magic Band,0
SOSAOWI12A6D4F7119,Seeing Is Believing,Mike And The Mechanics,1988
SOCSLKG12A6D4F5954,Through With You,Maroon 5,2002
SOYFDOO12A8C133DA2,Red Apple Juice (LP Version),The Tarriers,0
SOSGKSM12A6D4F5626,Sweeter Than You,The Four Pennies,0
SOGWIQS12A8C1339B1,Sweet Defeat,The Flesh,0
SOOSHTY12AAF3B3082,A World In Fast Forward,Michael Whalen,0
SONUOCM12A8C141FF0,The Lost Name of God,Amorphis,1992
SOSLVUL12AB017F892,Marseille (Live On Tour_ 1984),Thomas Dolby,0
SOVSPXE12AB0185D78,BA1/4lent & Mompfreed: Mompfreedonium,BA1/4lent Ceylan,0
SOCCBOH12A8C13E947,Some Kind of Record,Rockit,0
SOUWZWV12AB0181ACF,Prayer Walk,Kris Gruen,0
SOLYAED12AB01885EC,Dead End Sign,Bonita,0
SOQTOZK12A6D4F95AD,Felicidade,Moraes Moreira,0
SOTEDAD12A8AE4735F,Forever,Orbital,1994
SOICYHD12AB018A5B8,I Never Did No Hitler,20/20,0
SOFAJOM12A8C141EE4,New War,4 Skins,0
SOKDPUY12AB0184594,God Gave Me You (Single/LP Version),Bryan White,1999
SOBBWJS12AB0182522,C'est pas ma faute,Betika_ Daouda,0
SOWYWXM12AB018C9E9,Only Just Begun,John Holt,0
SOWGFDH12AB017B2F5,Caroline (LP Version),Billy Pilgrim,1995
SOGWIQR12A8C144C22,It's A Secret,Mungo Jerry,1995
SOGMSIS12A58A7C45D,Jericho  (Straight On Album Version),DeGarmo & Key,0
SOCKRKE12AB018DD02,Talk To Your Daughter (Album Version),Robben Ford,1988
SOSTESB12A6D4F9A66,You Better Stop,Curtis Mayfield,1979
SOZVMQJ12AB018D482,I Got Rhythm,Oscar Peterson Trio,0
SOXVFFI12AF72A1065,Didn't Know Yet What I'd Know When I Was Bleedin',Dax Riggs,2007
SOLKCWP12AB01890A4,100 Ways ( LP Version ),Porno For Pyros,0
SOSAQJU12AC90755D2,Born To Be Together,The Ronettes,1991
SOFFUHF12AC4689476,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,My Little Airport,0
SOYWNEA12AB018826D,Soleil rouge,JosA(c)lito,0
SOFFOFH12A8AE45129,Hopelessly,Rick Astley,1993
SOTGNGT12A8C142826,Creation,The James Taylor Quartet,1996
SOYTIWN12A6D4FBA37,Ernestine,Joe Bataan,2005
SOISJLZ12AC3DF6DE7,Firewater,Joe Grushecky,0
SORWORW12A6D4FBBE2,No Soy Uno MA!s,Jose Luis Perales,2008
SONWLUL12A8C13AEEE,Overture/Blue Tahitian Moon,Angelo Badalamenti / Keira Knightley,0
SOURXDF12AB0180C6C,Cancion De Amor Eterno,Carlos Vives,2000
SOFZGIT12A58A7CD2D,Loving By Heart,Jeff And Sheri Easter,0
SOMDWZC12A8C13A065,I'll Meet You By The River (Southern Convention Songs Version),Bill & Gloria Gaither,0
SOCJGSX12AAF3B4DA9,Du machst mich irgendwann verrA1/4ckt,Markus,0
SOPZHFK12A8C135493,Adrift,Jack Johnson,2008
SOSIANM12AB018CC80,Only Human,Usher Featuring The Nu Beginning,2004
SOSAEZB12AB018DADE,My Last Date (With You),Skeeter Davis,1988
SOFGAJF12A8C141DA3,Fools Like You,Blue Rodeo,1992
SOEKBBG12AB017E5D7,See The Big Man Cry,Charlie Louvin,0
SOPIFJT12A81C221AC,Three Little Birds,Bob Marley & The Wailers,2007
SOKJMKB12AB0189C12,Sunday Cream,Juan Farcik,0
SOAMZKG12A8C13797C,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,0
SOXNASC12AB01874DF,If you Seek Amy,Hoodfellas,0
SOIXICA12A58A7A9A5,Ali Baba,Jackie Edwards,2003
SOWPJKA12A58A7D131,Paloma Consentida,Carmen Y Laura,0
SOBLUYN12A8AE48167,L'Aventurier,Jacques Dutronc,1969
SOFXGUN12A8C13B449,Yi Xiao Shi Chong Yin,Edmond Leung,0
SOCJPAI12AB0185DB1,Trash (live Paris),New York Dolls,0
SOJODCY12A58A7CE98,No Loafting,Junior Reid,1994
SOVVAVA12AF72A9926,Talk About Me,Screamin' Jay Hawkins,1995
SOALDFI12A8C13A3A8,The 23rd Psalm,Steve Erquiaga,0
SOGHKOU12AB018C776,Leave Me Be,The Shirrows,0
SOZDKSD12AB018A0AC,Cheshire Grin,Charlie Khan,0
SOAEBUV12A8C1335DB,Wishy Washy Woman,Mighty Joe Young,0
SOAEGFO12A6D4F87AA,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,Dream Warriors,1996
SOPFIWM12AB0186A0D,(Prayer Is The Key To Heaven) Faith Unlocks The Door,Don Gibson,1959
SODWYJZ12AB018240F,America's Suitehearts,Fall Out Boy,2008
SOLWGCZ12A6D4FA8F3,Finisterre (Live),Mau Mau,0
SOVBBUZ12A8C137B2D,Tsai Me Lemoni (2005 Digital Remaster),Dakis,0
SOIWQSF12AC468C3CD,Natural Light (Subliminal Self-Help),Steven Halpern,0
SODKKPS12AB018397C,The One Who Lives Inside Your Heart,Lari White,0
SOGOBIT12AB01899DE,If I'M Dreaming just Let Me Dream,Brenda Lee,0
SOTBDNQ12A67ADBF2A,The Hills Of Old Wyomin',Roy Rogers,0
SOTVMJI12AB018638F,Distant Cousin,George Schuller,0
SOHZYBG12A5829168F,Apoliome Re Giorgi (Feat. Etsi De),IMISKOUBRIA featuring Etsi De,0
SOWOWTL12A6D4F9EB9,"DA(c)solA(c) Pour La PoussiA""re",Miossec,2004
SOAQRFQ12A8AE46466,Love,Opals,0
SOACXUA12AB017C9A4,Rotate,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,2009
SOLFRCH12A67021C28,Got To Tell The People,Cornell Campbell,1997
SOKZCJC12AF72A8C79,Here And Beyond,Behemoth,2002
SONKOFE12AB0187002,Gigantor,Dickies,0
SOQAUIF12AC46861CF,Better Days (Album Version),Faith Hill,1998
SOICMNM12A6D4F89C3,If They Want It,DJ Clue / Fabolous Sport,0
SOVXKMW12A8C1414C1,Death Blow,Kool Moe Dee,1991
SOULPEW12A8C13E4F7,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Madonna,2008
SOEOYBN12A6D4F9E2C,Turn The Heat Up,Bobaflex,2005
SOYSZGR12A8C14015C,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),Behemoth,0
SOAPDWC12AC468BB3B,The Future,Benga,2006
SONAWWG12A8C133380,40 OZ Quartet Part I,Tha Liks,2001
SOGOVUN12A8AE46B43,I Don't Know,Teenage Fanclub,1991
SOORJCV12A8C144A4E,Xue Hua Chao,Hins Cheung,2008
SOCFKSK12A8C140704,Chaos (Live - Bridgehouse Tapes),4 Skins,0
SOCFNPC12AB017CE1B,Over The Rainbow,Anita Kerr,0
SOQLWVI12A6D4F465F,Year 3_000 Blues (2002 Digital Remaster),Ten Years After,1970
SOOZDSM12A8C13D39D,3 + 3,Vangelis,1977
SOCMYLF12A67020A4D,Tell Your Momma Come,Black Eyed Peas,2000
SOPQJZR12AB01882BD,Kiss the Sky,Danielle Bollinger,2006
SOVPTBI12AB01879CF,Anything's Better Than Feelin' The Blues,Martina McBride,1999
SOOAEZC12AAF3B28BD,Mary Had A Little Lamb,Dora The Explorer,2008
SOKPWEP12A8C137A4B,Fleetwood,Jim Bryson,0
SODSFSH12A8C13EDFE,Anarchy in the UK (Sex Pistols) (Bonus Track),Adrenalin O.D.,1986
SOZXKFE12A6D4F71FC,Witchcraft (1997 Digital Remaster),Joe Graves & The Diggers,0
SOGMTCP12A58A81E46,Go And Wash (Those Dirty Feet),Johnny Horton,2005
SOIFMVY12A8AE467B1,October,U2,1981
SOVVGSH12A8C14085F,Pode Me Chamar,Eddie,2007
SOAWLLC12AB01893BC,Gateway,Dean Evenson,0
SOPNUVB12A8C13627D,Souffle 2,Vincent Bruley,0
SOGVDLQ12A58A7E3C5,Comin' Home,ZO2,2007
SOWJQRH12AB0186761,One About Heaven,Brent Lamb,0
SOPKWZP12A6D4F7DAF,Babes In Arms,April Wine,1979
SODVVZT12CF58273DB,The Christmas Song,Mannheim Steamroller,2009
SOAEHZK12AB0182ADF,20 horas de nada,Alex Ubago,2009
SOQFKZW12AB0181847,Kyana,Arctique,0
SOBMGUW12A8AE4726A,Cum,Eric Burdon,0
SODEAZT12A8C135EA2,Ur SjA$?lslig DAPd,MAY=negarm,2007
SOJWBVN12AB01868AA,Madeleine (feat. Thomas Fersen),Jean Corti,0
SOYTUNS12A8C134C16,Honey,Mariah Carey,1997
SOJMRUS12A8C13693A,Rescue And Breakout,James Horner,2003
SOOTLIP12A6D4F95BC,Zhui Zhong,Jacky Cheung,0
SOCHJTF12AB01829CE,Silver Bells,Lacy J. Dalton,0
SOGRCIP12A8C1347C0,Round 7:  2138,Cassius Clay,0
SOBPTED12A6D4F99C7,You Can't Hurry Love (Live),Phil Collins,1990
SOWVTAJ12A8C13C6D5,Jingle Bells,Jim Reeves,1963
SOLDLRC12AC907269F,This Side Of Paradise,Nestor Torres,2001
SOWCJPI12AAF3B229C,Howells Delight,The Baltimore Consort,0
SOOFHUH12A8C1340A5,Out Of This World,Black Flag,1985
SOTSKKZ12A6D4F71C4,Petite Fleur (Instrumental) (1996 Digital Remaster),Henri Rene And His Orchestra,0
SOPYMLY12AC3DF67AE,Keys To The Whip (Straight Pimpin' Mix),Disco D feat. Lola Damone & Helluva,0
SOBPMLZ12AB01819E3,Hey Little Girl (1949),Professor Longhair,0
SOYJHEW12A8C133A40,I Changed My Mind (DJ Spinna Remix),Lyrics Born,2005
SOIDSSZ12A8C142A76,Ride On Time (Original Version),Black Box,0
SOVNLPD12AB018F3F9,Mutter Erde,Monika_ Wolfgang,0
SOZDQHO12AB018512F,2StepN,North Mississippi Allstars,2006
SOKKZIB12A8C13F5DB,Seize the day,Time Factory,0
SOUEDBC12AC90972E5,Warung Beach,John Digweed,2006
SONNYOP12A8AE45715,You Can Do Better Than Me (Album Version),Death Cab for Cutie,2008
SOCVTCQ12AB01848FC,Song Sung Blue,Neil Diamond,1972
SOUKRZV12AB0182E90,Ain't That Something,High Strung_ The,2003
SOFRVYQ12A8C137BAC,"Ombre Et LumiA""re",Vincent Bruley,0
SOUZOPT12A58A79B94,Bad Reputation (Originally Performed by Thin Lizzy),The Meatmen,0
SOCDXPZ12AB01844FD,I've got Vilking in Me,Four Tet,2004
SOGQIEK12AB0186792,That Girl,Gary Morris,0
SOHERZY12A8C13C62F,Hornpipes: The First of May / the New Century,Dale Russ / Finn MacGinty,0
SOAHUNU12A6D4FEDCB,Restcure,Marygold,0
SOJHGDB12A8C137470,Midnight  (LP Version),Axe,1983
SOPRMCE12A6D4FBBE5,Samaritanas Del Amor,Jose Luis Perales,1984
SOCLZZX12AB01849D3,Sunshower,Dave Valentin,1999
SOMGYNM12A6D4F9B9B,Breakin',Milk Inc.,2006
SODQFQC12A8C13FD7A,Good Enough,Evanescence,2006
SOEIOPX12A8C1430AD,Sahnu bhul ke Maha,Naseebo Lal,0
SOOGAGO12AB0187473,The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,Joe Derrane_ Frankie Gavin_ Brian McGrath,0
SOGWCZV12AC468C081,Adios Pampa Mia,Los Iracundos,0
SOJTYYE12A6D4F956E,Fen Shou Zong Yao Zai Yu Tian,Jacky Cheung,0
SOIYNOF12AB0182141,Bailando,Casual,0
SOGBEWD12A8C1427C8,Traffic,Truckfighters,2007
SOQAWIC12A8C13A120,Just One Time,Connie Smith,0
SOCERIC12AB0184710,His Love Says (Album),Mark Lowry,0
SORBCPH12A67ADD062,Headless Heroes (LP Version),Eugene McDaniels,0
SOUOMRB12AB017EBE9,Within My Blood,Skeletonwitch,2004
SOSYIEX12A58A7D0F7,More Power To Ya,Petra,0
SOBUHQT12AB0186C07,Mr. Wonderful,Peggy Lee,1992
SOQCJNI12A8C142188,Same Game,Leigh Jones,2008
SOYNTSK12AB0184C2F,Danger! She's A Stranger,The Five Stairsteps,2005
SOPBAMQ12A8C13A815,Decima Del Tiempo De Antes,Roberto Torres,0
SOSECUN12A8C13E654,Rider 4 Real,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,0
SOZCWXS12AB018514C,Eight (Album Version),Onesidezero,2001
SOWOLDP12A8C132015,Distractions,Dictafone,0
SORYPLB12A8C142025,Boar Hog Blues,Jazz Gillum,1997
SOCLYJV12A8C13F5DC,Where We Are From,Lexie Mountain Boys,2006
SOWIDQC12AB0183BAE,El Jorobadito,Los AutA(c)nticos Decadentes,1989
SOYSUZL12A6D4F9005,Ocean Drive,Lighthouse Family,1995
SOBRZQM12A6D4F6896,Five Long Years,Freddie King,1971
SOIHMRM12A6D4F89CC,Check 1_2,EPMD,1999
SOFAICL12AB018F914,Thug Love,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,0
SOXNNAL12AB0182E8A,Show a Sign of Life,High Strung_ The,2003
SOQERJP12A8C14130F,Everyone (LP Version),Socialburn,2003
SORSEYK12AB01870D6,My Pillow,Roger Miller,0
SOUUOFU12AB018157C,Start Moving,Sal Mineo,0
SOLPVLB12AB01879CB,Mean Old World Blues,T-Bone Walker,1983
SOPOJSW12AC468C5D5,Ville Eyolf,Black Debbath,2006
SOJNKHE12AC3DFB0BA,Macht hoch die TA1/4r,Thomas Battenstein,0
SOZLPVU12A6D4FD279,Mark My Words (Album Version),Hatebreed,1997
SOOPDSG12AB018B57E,C Day (Maxi Club Version),Confetti's,2001
SOODVWJ12A8C1379B4,Grace And Mercy Part II,Dorothy Norwood,0
SONFECQ12AB017EFF7,Itchycoo Park,Small Faces,1967
SOZTUNW12AB01887F8,Life,Vinylbase,0
SOKHMUX12A8C13A78A,Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),Bobby Hutcherson,0
SOLIGLL12AB018C551,Blueberry Hill,Gene Autry,1992
SOCJCPS12AB017D8AE,Please Belive It,Mr. De',0
SOPBKDI12A8C137D8F,Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,0
SOBUPHJ12A58A7C7F8,I Walked Today Where Jesus Walked,Bill & Gloria Gaither,0
SOLLXZJ12A6D4F96B0,I Constantly Thank God For Esteban (Album Version),Panic! At The Disco,2005
SOGMQBQ12AB017A9D1,Con Alma,The Fureys,0
SOHWCBC12A6D4F7596,Spanish Grease,Nestor Torres,0
SOHCSLO12A8C14171E,Queen Street Rag (144826),Birmingham Jubilee Singers,0
SOAFQZW12A58A77CA5,Ju Ju,Poncho Sanchez,2001
SOKRMXG12A8C13AB54,Song Of The Valley,John Cale,1985
SOVPJZV12A6D4F9D73,Estudio,Eduardo Fernandez,0
SOFGDDZ12AB0186E67,Orgullo,Los Cisnes,0
SOECDUV12AAF3B38B4,You Gave Me A Mountain,The Jordanaires,0
SOUKJOM12AF72A5F91,Shadow After Dark,Ana Popovic,2007
SORGFFI12AB018970E,FauchA(c),Les Hou-Lops,0
SOJPXOL12A58A793B9,Xtra Thump (Featuring Tash from Tha Alkaholiks),Defari,2003
SONFAMH12A6D4FA1FE,Cellular Phone,Bounty Killer,1995
SOFKEIK12A6310D86A,Stop Breaking Down (1994 Digital Remaster),The Rolling Stones,0
SONMFZP12A8C14297C,Limbo Rock,Dora The Explorer,2006
SODAABR12A58A7A953,I Never Shall Forget That Day (Reunion Album Version),Bill & Gloria Gaither,0
SOITJXD12A8C133C31,What Are You Fighting For,Gyptian,0
SOQRBPU12AB018560B,Bald Head,Professor Longhair,1980
SOGVOOU12A8AE4643A,Sun Shower - Cadence Weapon Remix (Cd),Busdriver,2007
SOJVAKH12AB0184F65,Some Guys Have All The Luck,Robert Palmer,1981
SOWLGVU12AC3DFA925,Why Did You All Lie to Me?,Dario Marianelli,2009
SOEJJAZ12A8C132CAF,Heft*,Fastway,0
SOIWAUK12AB01857D2,"L'Homme au trapA""ze volant",Alain Turban,0
SOAPNML12A8C13B696,Cold Youth,Cut Copy,2008
SOUUNYT12AB0184F40,It's All In My Mind,Teenage Fanclub,2005
SOBXZGV12A6702074F,Bi Thus A Mo Shuile (LP Version),Maire Brennan,0
SOESPAS12AB017DBAE,14 Botellas,2 Minutos,1994
SOFJJXH12A6D4F8104,Move On,Paul Stanley,1978
SODXWSC12A8C13828F,Only Love,Daryl Hall & John Oates,1990
SOGPLSC12AC468D55B,"AurA""le et CA(c)line",Georges Delerue,0
SONRABC12AB0181584,Romeo's Exile,Liam O'Flynn,1995
SOJSFWQ12AB0180A1A,Times Up,DJ Spinn,0
SOPWPTN12A58A7CBAF,Lake Charles Two-Step,The California Cajun Orchestra,0
SOLDTNU12A58A7A231,What's Gonna Happen On the 8th Day,Screamin' Jay Hawkins,1996
SOBPRCW12AB0186D3E,Assassin,Floor,2002
SOWPBNN12AB01848B1,Well Oh Well,Tiny Bradshaw,2004
SOBAMAA12AB0187CB1,Sample Track 17,Simon Harris,0
SORQSRN12AB018102E,Playstation Generation,Smut Peddlers,0
SOHGJKE12AB0181C65,Get Your Head Stuck On Your Neck,Soul Mekanik,0
SOKIDCN12AB01828E0,Gail Wakes Up,Michael Whalen,0
SOIFHTU12AC46867F6,Stand (Album Version),Kiss,0
SOZCFCW12A8C145A3A,The Preacher & the Funeral,LaWanda Page,0
SOYRPRE12AB018B083,Blues Again,Rory Block,0
SOCXWEG12A6D4FBEA3,I Am Fred Astaire (Album Version),Taking Back Sunday,2004
SOQZCRW12AC468B0C0,Memphis Jug,Memphis Jug Band,2001
SOEGCGK12A6D4FB978,I Could Use Another You (Digital Re-Recording),Eddy Raven,0
SOWNIIQ12AC468CB58,N'ayez crainte mesdames,Fred Merpol,0
SOLHEQX12A8C135403,Honey,Mariah Carey Featuring Da Brat & JD,1997
SOSXJSF12A8C13DD2D,Beautiful,Christina Aguilera,2002
SOZQDOQ12A8C14538E,Aftertaste,X-tv,0
SOWTMAZ12A58A7DA40,We All Need Love,Irma Thomas,2008
SOAXXOK12AC9072660,"TredveAY=rsfurua PAY= AskA,y",Black Debbath,0
SONBZRB12A6D4FA945,What Woman Really Wear To Bed,Steve Harvey,0
SOMNOUE12A8C130DDE,Reminisce For A While (Sung With Raul Malo),Neil Diamond,1996
SOZSGFG12AB017D099,Min Tou Milate Tou Pediou,Antonis Remos,0
SOWFOWK12A6D4F669C,The Fourth Wish,Bruno Sanfilippo,2006
SOOSTAD12A8C133F0B,MA$?dchen mit Plan,2raumwohnung,2002
SOEDEOK12AB0187B66,National Fencibles March,Henry Mancini,0
SOJWWTP12A6D4F8952,I Will Be Free (LP Version),Cindy Morgan,0
SOVBBBP12A58A7B044,Obsession,Rainforest Trio,0
SOPWVGR12A8AE46957,Soy De Oaxaca,Los Originales De San Juan,0
SOOJXEP12AB018AD86,Goin' To Hell On A Sled,John D. Loudermilk,0
SOPMAEU12A67AE0C81,The World Turned Upside Down,Coldplay,2005
SOSRFJO12A8C13DD88,I Want To Live (Smash Club Mix),Deepface,0
SOHIHSR12AB0184E8F,Everyone's At It,Lily Allen,2009
SOPOGEB12A6D4FB25A,Slow Ride [Live Version],Foghat,1977
SOORXAG12AB01886FD,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],The Meatmen,0
SOAVRJE12A58A798CE,Meu Bem Meu Mal (Mi Bien Mi Mal),Gal Costa,0
SOCAMQU12AB0182111,Don't Do That,Pinchers,0
SOMJFYS12A8C13E24C,Why U Mad At Me (Explicit Screwed Version),T.I.,2004
SOJIGTT12A6D4FC3BA,Over And Out [Album Version],Britny Fox,1991
SOKEKSF12AAF3B3977,Chuckanut Drive,Power Pill Fist,2008
SORIHQQ12AB0181B67,EnervA(c),Olivia Ruiz,2004
SORSXYJ12AB01882C9,(Coffee's For Closers),Fall Out Boy,2008
SOKELXZ12A8C13B501,The Legend of Yellow Boobie,Year of Desolation,2005
SOSXQPZ12AB01800CB,You're Not Alone,Olive,0
SOPMIWW12A58A7EE90,White Girl Who Can Dance,HardNox,0
SOWLHNY12AB0180F0C,Protect You,Tim Hornsby,0
SOGYRUP12AB017FB4C,Have Thine Own Way,Michael Bloomfield,0
SONRSKV12AB018B6A1,Woman Shy,Jerry Reed,1967
SOALPEZ12A8C132E29,Frankie And Johnny,Gene Autry,1996
SOVOHEI12AB017C590,"Take The ""A"" Train",Les Brown,0
SOZXBAJ12AB017F858,Big Boss Man,John Hammond,1965
SOCVNKY12A6D4FBC5E,Machinenfunk,1. Futurologischer Congress,1982
SOXQVRI12A6D4F8E28,The Christmas Song,David Banner / Sky / Marcus,0
SOUVHAM12A6D4FA42A,Korea (LP Version),Deftones,2000
SOHTAHZ12A8C130B46,Kenourgios Erotas,POLINA,0
SOSEVUC12A8C145671,Thats What I Like About a Country Song,Aaron Watson,2008
SOTBYJX12AB0188922,(I Used To Couldn't Dance) Tight Pants,Eagles Of Death Metal,2008
SONEIYL12AB0180FE4,I'm Going All The Way (Album),Ann Nesby,0
SOAMLRD12AAF3B35AC,Too Late,Peter Hunningale,0
SOCIKSS12AB01841A8,Merry Christmas Baby,The Continentals,0
SOLMKME12B0B8081D3,Slave Song,Sade,2000
SOEWQUV12A8AE46AA4,Mighty Lak' a Rose,Marilyn Horne,0
SOBNDJL12AB01806C3,Hot Girls,Kiprich,0
SODIPHG12A58A7BEA6,Can't Stop Cocoa Tea,Cocoa Tea,1991
SOKYTFZ12AB0189A73,Mark Practices,Rolfe Kent,0
SOIUVCM12AB0186D78,Crave and Wonder,Arc Angels,0
SOFUXYZ12AB018C902,Junko partner,Mike Bloomfield,1996
SOJGPHT12A6D4FA2BF,The Windmills Of Your Mind,Toots Thielemans,0
SONTBKA12A8C144020,U Not Like Me,50 Cent,2002
SOXIIPZ12A8C13EDC0,Is It The Skin I'm In?,Lyrics Born,2008
SOFNAUM12AB01863B4,Ain't That Loving You Baby,John Hammond,0
SOWGJTP12AB018637B,Requiem Blaster,Pumpkin Buzzard,0
SOBBFPC12A8C142932,The Man From U.N.C.L.E.,The London Theatre Orchestra,0
SOWTJRG12AC9075799,"PrA(c)liminaires_ par Philippe PagA""s (feat. Philippe PagA""s)",Nicolas Bacchus,2002
SODPYXE12A58A7AF97,Problems,Mikey Dread,0
SODXTQB12AB018A5C0,Crustaceans As Castanets,Pagan Wanderer Lu,0
SOGSOTK12A6D4FA596,Josephine (French Edit),Chris Rea,2008
SOJQTVV12A8C134387,That you fool ed me,Wilks,0
SOKGYMR12A8C1433E3,Don't You Think It's Time To Go,The Del McCoury Band,0
SOJKYRI12A58A7D06C,Frieda,David Benoit,2000
SOPGUJO12AB0186DF1,He Never Changes,4Him,0
SOFBCXN12A8C13C8C8,Pick Me Up On Your Way Down,Martina McBride,2005
SONSBJS12A67ADE7EC,Yhteinen koti,Irwin Goodman,2001
SOKIWRW12AB017FAD7,Aljarafe,Lole y Manuel,1992
SOMTQJY12CF58265F5,24 Hours from Tulsa (Bonus Track),Claire Hamill,0
SOZOEUF12AB017E66A,Way Beyond,32 Leaves,2009
SOCBGSL12A8C13747D,You Still Believe in Me,Rockabye Baby!,0
SOXWHQK12A67020E88,Don't Knock Love,Barbara Carr,0
SOMAYCY12A6D4F936C,Oprah (Album Version),Kathleen Madigan,2006
SOXBPJO12A8C1401AC,It's Not What You Say,Louie Ramirez,1968
SOYJVQR12AB01835DE,Destiny Ft: Lesk One,Ol' Dirty Bastard,0
SOQOEGK12AB01883BB,Bata 6/8,Tito PuentA(c),1987
SOKETYB12AB018308E,It Is No Secret (What God Can Do),Tammy Wynette,0
SOSPTBA12A81C23A03,El Perro,Juana Molina,2003
SOSTWHL12A6D4FD2A9,As Mist Lay Silent Beneath,Keep Of Kalessin,1999
SOHNSVU12AB01891F8,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),Orenda,0
SOWYBEG12A6D4F9142,Kumal & Sangha,Nick Ingman,0
SOJATJX12A6D4F6E77,Shy Boy (1999 Digital Remaster),Tomorrow,0
SOEGJRT12A6D4FCD65,Henrys Death,BT,2005
SOEJCIN12A8C132263,Your Love,Mikey Dread,0
SOSIZPX12A8AE46AD3,Nana,Marilyn Horne,0
SOBAENB12AB017BFD8,Eres Tu,Mongo Santamaria,0
SOZCHRE12A8C1404A4,Give It All You Got,DJ Primo,0
SOEOSKZ12AC392B55B,Back On My New S*** (feat. Tre Williams),Styles P,0
SOVJJGU12AB0186C4F,Ducktails - Moon,The Advantage,0
SOETRAW12AB0180F0E,The Way Love Is,Captain Hollywood Project,1995
SOKWHFT12A8C13780E,Mallorca_ Op.202 - transcr. Marc Switzer,Pepe Romero,0
SOYCRXU12AB0180B86,Never My Love,Kathy Troccoli,1994
SORCMAR12AB018701E,Akhm Nakon,Saman,0
SOPVNEU12A58A77E90,You Lasses and Lads,The Baltimore Consort,0
